date,asset,lag,feature,importance
2023-04-25,ETH,6,return,0.004308382670084636
2023-04-25,ETH,6,squared return,0.000202337900797526
2023-04-25,ETH,6,squared down-return,0.0001407464345296224
2023-04-25,ETH,7,return,-0.00021616617838541666
2023-04-25,ETH,7,squared return,3.4809112548828125e-05
2023-04-25,ETH,7,squared down-return,1.5815099080403645e-05
2023-04-25,ETH,8,return,-0.00033076604207356774
2023-04-25,ETH,8,squared return,9.536743164062517e-07
2023-04-25,ETH,8,squared down-return,-1.915295918782552e-05
2023-04-25,ETH,9,return,-0.0006841023763020834
2023-04-25,ETH,9,squared return,-3.488858540852865e-05
2023-04-25,ETH,9,squared down-return,-2.415974934895833e-05
2023-04-25,ETH,10,return,0.0007526079813639323
2023-04-25,ETH,10,squared return,-0.00021974245707194007
2023-04-25,ETH,10,squared down-return,-0.000259240468343099
2023-04-25,ETH,11,return,0.001087506612141927
2023-04-25,ETH,11,squared return,-0.0002547899881998698
2023-04-25,ETH,11,squared down-return,-0.0001652240753173828
2023-04-25,ETH,12,return,0.0013880729675292969
2023-04-25,ETH,12,squared return,-0.00019288063049316406
2023-04-25,ETH,12,squared down-return,-5.30083974202474e-05
2023-04-25,ETH,13,return,0.002705812454223633
2023-04-25,ETH,13,squared return,8.034706115722656e-05
2023-04-25,ETH,13,squared down-return,7.120768229166667e-05
2023-04-25,ETH,14,return,0.002022822697957357
2023-04-25,ETH,14,squared return,-0.0002833207448323568
2023-04-25,ETH,14,squared down-return,-0.00012032190958658855
2023-04-25,ETH,15,return,-0.0007828871409098307
2023-04-25,ETH,15,squared return,4.0690104166666664e-05
2023-04-25,ETH,15,squared down-return,0.0001354217529296875
2023-04-25,ETH,16,return,7.549921671549484e-06
2023-04-25,ETH,16,squared return,3.425280253092448e-05
2023-04-25,ETH,16,squared down-return,3.067652384440104e-05
2023-04-25,ETH,17,return,0.0002609093983968099
2023-04-25,ETH,17,squared return,2.757708231608073e-05
2023-04-25,ETH,17,squared down-return,2.463658650716146e-05
2023-04-25,ETH,18,return,0.003034114837646485
2023-04-25,ETH,18,squared return,-1.239776611328125e-05
2023-04-25,ETH,18,squared down-return,6.993611653645833e-05
2023-04-25,ETH,19,return,0.00027736028035481774
2023-04-25,ETH,19,squared return,-0.000268856684366862
2023-04-25,ETH,19,squared down-return,2.86102294921875e-06
2023-04-25,ETH,20,return,0.00027426083882649743
2023-04-25,ETH,20,squared return,-0.00013756752014160156
2023-04-25,ETH,20,squared down-return,2.0583470662434895e-05
2023-06-24,ETH,1,return,0.010014931360880533
2023-06-24,ETH,1,squared return,0.0005101362864176432
2023-06-24,ETH,1,squared down-return,0.0008314450581868491
2023-06-24,ETH,2,return,0.018349488576253258
2023-06-24,ETH,2,squared return,0.0003014405568440755
2023-06-24,ETH,2,squared down-return,0.0007611115773518881
2023-06-24,ETH,3,return,0.014390627543131508
2023-06-24,ETH,3,squared return,0.00041762987772623694
2023-06-24,ETH,3,squared down-return,0.000953833262125651
2023-06-24,ETH,4,return,-0.0040073394775390625
2023-06-24,ETH,4,squared return,-0.00016466776529947918
2023-06-24,ETH,4,squared down-return,-0.00041294097900390625
2023-06-24,ETH,5,return,0.0037511984507242837
2023-06-24,ETH,5,squared return,0.00027020772298177087
2023-06-24,ETH,5,squared down-return,-0.00032536188761393226
2023-06-24,ETH,6,return,0.01022203763326009
2023-06-24,ETH,6,squared return,-0.00034117698669433594
2023-06-24,ETH,6,squared down-return,0.0001663366953531901
2023-06-24,ETH,7,return,0.00904536247253418
2023-06-24,ETH,7,squared return,0.00018215179443359375
2023-06-24,ETH,7,squared down-return,0.0003623167673746745
2023-06-24,ETH,8,return,-0.0014562606811523438
2023-06-24,ETH,8,squared return,-0.0006499290466308594
2023-06-24,ETH,8,squared down-return,-0.0005185604095458984
2023-06-24,ETH,9,return,0.0011681715647379556
2023-06-24,ETH,9,squared return,-0.00039267539978027344
2023-06-24,ETH,9,squared down-return,-0.0004998842875162761
2023-06-24,ETH,10,return,-0.003361622492472331
2023-06-24,ETH,10,squared return,-2.3921330769856766e-05
2023-06-24,ETH,10,squared down-return,-3.0199686686197826e-06
2023-06-24,ETH,11,return,0.012164672215779621
2023-06-24,ETH,11,squared return,0.0003412564595540365
2023-06-24,ETH,11,squared down-return,6.127357482910156e-05
2023-06-24,ETH,12,return,-0.0010509490966796875
2023-06-24,ETH,12,squared return,-0.0002693335215250651
2023-06-24,ETH,12,squared down-return,-0.00046904881795247394
2023-06-24,ETH,13,return,0.00870029131571452
2023-06-24,ETH,13,squared return,7.804234822591147e-05
2023-06-24,ETH,13,squared down-return,-6.421407063802084e-05
2023-06-24,ETH,14,return,0.030829429626464844
2023-06-24,ETH,14,squared return,-0.0012311935424804688
2023-06-24,ETH,14,squared down-return,-0.0004130999247233073
2023-06-24,ETH,15,return,0.010236740112304688
2023-06-24,ETH,15,squared return,-8.62280527750651e-05
2023-06-24,ETH,15,squared down-return,-0.00016880035400390625
2023-06-24,ETH,16,return,0.004507621129353841
2023-06-24,ETH,16,squared return,-0.0001235802968343099
2023-06-24,ETH,16,squared down-return,0.0002843538920084635
2023-06-24,ETH,17,return,0.0004994074503580728
2023-06-24,ETH,17,squared return,0.0001358191172281901
2023-06-24,ETH,17,squared down-return,0.00038409233093261713
2023-06-24,ETH,18,return,0.017068465550740562
2023-06-24,ETH,18,squared return,9.568532307942709e-05
2023-06-24,ETH,18,squared down-return,0.0001132488250732422
2023-06-24,ETH,19,return,0.006502230962117514
2023-06-24,ETH,19,squared return,-0.0009073416392008463
2023-06-24,ETH,19,squared down-return,2.7179718017578125e-05
2023-06-24,ETH,20,return,0.003802935282389323
2023-06-24,ETH,20,squared return,-7.772445678710938e-05
2023-06-24,ETH,20,squared down-return,0.00019129117329915363
2023-08-23,ETH,1,return,0.006020863850911458
2023-08-23,ETH,1,squared return,0.0005664030710856119
2023-08-23,ETH,1,squared down-return,0.0008380413055419922
2023-08-23,ETH,2,return,0.017172813415527344
2023-08-23,ETH,2,squared return,0.00045283635457356774
2023-08-23,ETH,2,squared down-return,0.0007351239522298176
2023-08-23,ETH,3,return,0.01793328921000163
2023-08-23,ETH,3,squared return,0.0006903012593587239
2023-08-23,ETH,3,squared down-return,0.0009289582570393881
2023-08-23,ETH,4,return,-0.004006306330362956
2023-08-23,ETH,4,squared return,-0.00038933753967285156
2023-08-23,ETH,4,squared down-return,-0.0005905628204345703
2023-08-23,ETH,5,return,-0.00343473752339681
2023-08-23,ETH,5,squared return,7.383028666178386e-05
2023-08-23,ETH,5,squared down-return,-0.000124057133992513
2023-08-23,ETH,6,return,0.016086657842000328
2023-08-23,ETH,6,squared return,0.00036851565043131507
2023-08-23,ETH,6,squared down-return,0.00013343493143717447
2023-08-23,ETH,7,return,0.01878507932027181
2023-08-23,ETH,7,squared return,0.00022824605305989582
2023-08-23,ETH,7,squared down-return,0.0004161198933919271
2023-08-23,ETH,8,return,0.0026187896728515625
2023-08-23,ETH,8,squared return,-0.0008218288421630859
2023-08-23,ETH,8,squared down-return,-0.0005102157592773438
2023-08-23,ETH,9,return,0.012370983759562174
2023-08-23,ETH,9,squared return,-0.0006693204243977864
2023-08-23,ETH,9,squared down-return,-0.0003426074981689453
2023-08-23,ETH,10,return,-0.0018993218739827475
2023-08-23,ETH,10,squared return,0.0003368854522705078
2023-08-23,ETH,10,squared down-return,-0.00019900004069010418
2023-08-23,ETH,11,return,0.02826197942097982
2023-08-23,ETH,11,squared return,0.000553131103515625
2023-08-23,ETH,11,squared down-return,0.0011998017628987632
2023-08-23,ETH,12,return,0.0026181538899739585
2023-08-23,ETH,12,squared return,0.0003770987192789713
2023-08-23,ETH,12,squared down-return,0.001405636469523112
2023-08-23,ETH,13,return,0.0060015519460042315
2023-08-23,ETH,13,squared return,1.9788742065429688e-05
2023-08-23,ETH,13,squared down-return,-0.0002404054005940755
2023-08-23,ETH,14,return,0.04467050234476726
2023-08-23,ETH,14,squared return,-0.0018158753712972007
2023-08-23,ETH,14,squared down-return,0.00067901611328125
2023-08-23,ETH,15,return,0.010085026423136393
2023-08-23,ETH,15,squared return,-0.00015552838643391925
2023-08-23,ETH,15,squared down-return,9.218851725260435e-06
2023-08-23,ETH,16,return,0.011152187983194986
2023-08-23,ETH,16,squared return,-1.0331471761067663e-06
2023-08-23,ETH,16,squared down-return,0.00012906392415364582
2023-08-23,ETH,17,return,0.008358319600423178
2023-08-23,ETH,17,squared return,-0.00010085105895996095
2023-08-23,ETH,17,squared down-return,-0.0002434253692626953
2023-08-23,ETH,18,return,0.020749886830647785
2023-08-23,ETH,18,squared return,6.461143493652344e-05
2023-08-23,ETH,18,squared down-return,0.0002990563710530599
2023-08-23,ETH,19,return,0.01639572779337565
2023-08-23,ETH,19,squared return,-0.0004004637400309245
2023-08-23,ETH,19,squared down-return,-0.00031375885009765625
2023-08-23,ETH,20,return,0.01713856061299642
2023-08-23,ETH,20,squared return,0.00019852320353190103
2023-08-23,ETH,20,squared down-return,-0.0006212393442789713
2023-10-22,ETH,1,return,0.008068005243937174
2023-10-22,ETH,1,squared return,0.0012532869974772136
2023-10-22,ETH,1,squared down-return,0.0011919339497884114
2023-10-22,ETH,2,return,0.005963961283365886
2023-10-22,ETH,2,squared return,0.0006303787231445312
2023-10-22,ETH,2,squared down-return,0.000454107920328776
2023-10-22,ETH,3,return,-6.866455078125e-05
2023-10-22,ETH,3,squared return,0.00013820330301920572
2023-10-22,ETH,3,squared down-return,0.00014034907023111978
2023-10-22,ETH,4,return,-0.0007734298706054688
2023-10-22,ETH,4,squared return,5.7856241861979164e-05
2023-10-22,ETH,4,squared down-return,-2.0186106363932293e-05
2023-10-22,ETH,5,return,-0.0006156762440999349
2023-10-22,ETH,5,squared return,6.699562072753906e-05
2023-10-22,ETH,5,squared down-return,-3.0358632405598957e-05
2023-10-22,ETH,6,return,0.00016347567240397135
2023-10-22,ETH,6,squared return,-6.5962473551432294e-06
2023-10-22,ETH,6,squared down-return,-3.89417012532552e-06
2023-10-22,ETH,7,return,-0.0006016095479329426
2023-10-22,ETH,7,squared return,-2.0186106363932293e-05
2023-10-22,ETH,7,squared down-return,-1.9470850626627602e-05
2023-10-22,ETH,8,return,-0.000686327616373698
2023-10-22,ETH,8,squared return,3.528594970703125e-05
2023-10-22,ETH,8,squared down-return,3.472963968912761e-05
2023-10-22,ETH,9,return,0.004362662633260091
2023-10-22,ETH,9,squared return,-0.0003101030985514323
2023-10-22,ETH,9,squared down-return,0.00022578239440917966
2023-10-22,ETH,10,return,0.0005661646525065104
2023-10-22,ETH,10,squared return,-0.00013097127278645834
2023-10-22,ETH,10,squared down-return,0.00011539459228515625
2023-10-22,ETH,11,return,0.0035674571990966797
2023-10-22,ETH,11,squared return,-0.00032941500345865887
2023-10-22,ETH,11,squared down-return,4.609425862630204e-06
2023-10-22,ETH,12,return,0.002681891123453776
2023-10-22,ETH,12,squared return,4.092852274576825e-05
2023-10-22,ETH,12,squared down-return,-0.00015552838643391928
2023-10-22,ETH,13,return,0.0018900235493977866
2023-10-22,ETH,13,squared return,-8.471806844075522e-05
2023-10-22,ETH,13,squared down-return,5.650520324707031e-05
2023-10-22,ETH,14,return,0.0026764869689941406
2023-10-22,ETH,14,squared return,-0.00026154518127441406
2023-10-22,ETH,14,squared down-return,-4.935264587402344e-05
2023-10-22,ETH,15,return,8.153915405273438e-05
2023-10-22,ETH,15,squared return,-3.1789143880208305e-07
2023-10-22,ETH,15,squared down-return,5.9604644775390625e-06
2023-10-22,ETH,16,return,0.0005445480346679688
2023-10-22,ETH,16,squared return,1.986821492513023e-06
2023-10-22,ETH,16,squared down-return,3.337860107421875e-05
2023-10-22,ETH,17,return,-0.0020515124003092446
2023-10-22,ETH,17,squared return,-3.3219655354817704e-05
2023-10-22,ETH,17,squared down-return,-0.00013907750447591147
2023-10-22,ETH,18,return,0.0008951028188069662
2023-10-22,ETH,18,squared return,0.00022395451863606772
2023-10-22,ETH,18,squared down-return,6.151199340820311e-05
2023-10-22,ETH,19,return,0.0004092057545979818
2023-10-22,ETH,19,squared return,-2.7894973754882812e-05
2023-10-22,ETH,19,squared down-return,5.563100179036413e-07
2023-10-22,ETH,20,return,0.0013052622477213542
2023-10-22,ETH,20,squared return,0.00016228357950846356
2023-10-22,ETH,20,squared down-return,8.43207041422526e-05
2023-12-21,ETH,1,return,0.0010930697123209634
2023-12-21,ETH,1,squared return,0.0004813671112060547
2023-12-21,ETH,1,squared down-return,0.00044814745585123694
2023-12-21,ETH,2,return,0.004095315933227539
2023-12-21,ETH,2,squared return,6.222724914550781e-05
2023-12-21,ETH,2,squared down-return,0.0001418590545654297
2023-12-21,ETH,3,return,0.002668539683024089
2023-12-21,ETH,3,squared return,0.00021576881408691406
2023-12-21,ETH,3,squared down-return,0.00025526682535807293
2023-12-21,ETH,4,return,-0.001053889592488607
2023-12-21,ETH,4,squared return,5.284945170084636e-05
2023-12-21,ETH,4,squared down-return,-0.00019248326619466147
2023-12-21,ETH,5,return,0.00019017855326334637
2023-12-21,ETH,5,squared return,5.0624211629231766e-05
2023-12-21,ETH,5,squared down-return,-9.751319885253906e-05
2023-12-21,ETH,6,return,-0.0023432572682698565
2023-12-21,ETH,6,squared return,5.467732747395833e-05
2023-12-21,ETH,6,squared down-return,-1.557668050130208e-05
2023-12-21,ETH,7,return,0.0010905265808105469
2023-12-21,ETH,7,squared return,-6.143252054850261e-05
2023-12-21,ETH,7,squared down-return,-0.00015187263488769534
2023-12-21,ETH,8,return,0.0017409324645996094
2023-12-21,ETH,8,squared return,-7.136662801106772e-05
2023-12-21,ETH,8,squared down-return,-8.74201456705729e-06
2023-12-21,ETH,9,return,0.0035111109415690107
2023-12-21,ETH,9,squared return,-0.00017269452412923175
2023-12-21,ETH,9,squared down-return,0.0001708666483561198
2023-12-21,ETH,10,return,0.0037577152252197266
2023-12-21,ETH,10,squared return,-9.520848592122395e-05
2023-12-21,ETH,10,squared down-return,-7.39892323811849e-05
2023-12-21,ETH,11,return,0.0065344174702962245
2023-12-21,ETH,11,squared return,0.0002647240956624349
2023-12-21,ETH,11,squared down-return,1.0569890340169266e-05
2023-12-21,ETH,12,return,-0.0019447008768717446
2023-12-21,ETH,12,squared return,0.00015997886657714844
2023-12-21,ETH,12,squared down-return,-0.00011316935221354166
2023-12-21,ETH,13,return,0.006150484085083008
2023-12-21,ETH,13,squared return,-0.00024358431498209637
2023-12-21,ETH,13,squared down-return,-0.00036422411600748694
2023-12-21,ETH,14,return,0.016941070556640625
2023-12-21,ETH,14,squared return,-0.000787814458211263
2023-12-21,ETH,14,squared down-return,-0.0006048679351806641
2023-12-21,ETH,15,return,0.020439624786376953
2023-12-21,ETH,15,squared return,0.0003256797790527343
2023-12-21,ETH,15,squared down-return,1.4861424763997405e-05
2023-12-21,ETH,16,return,0.01132822036743164
2023-12-21,ETH,16,squared return,-0.0002679030100504557
2023-12-21,ETH,16,squared down-return,-0.0003227392832438151
2023-12-21,ETH,17,return,0.02108605702718099
2023-12-21,ETH,17,squared return,-9.775161743164062e-05
2023-12-21,ETH,17,squared down-return,-8.082389831542969e-05
2023-12-21,ETH,18,return,-0.00020098686218261708
2023-12-21,ETH,18,squared return,-6.628036499023438e-05
2023-12-21,ETH,18,squared down-return,-0.00021680196126302082
2023-12-21,ETH,19,return,0.0009032090504964192
2023-12-21,ETH,19,squared return,-0.00010204315185546875
2023-12-21,ETH,19,squared down-return,2.1616617838541664e-05
2023-12-21,ETH,20,return,-0.0026722749074300127
2023-12-21,ETH,20,squared return,0.00033561388651529944
2023-12-21,ETH,20,squared down-return,-4.450480143229168e-06
2024-02-19,ETH,1,return,0.0020552476247151694
2024-02-19,ETH,1,squared return,9.640057881673178e-05
2024-02-19,ETH,1,squared down-return,0.0002733071645100912
2024-02-19,ETH,2,return,0.0014843940734863281
2024-02-19,ETH,2,squared return,9.5367431640625e-06
2024-02-19,ETH,2,squared down-return,0.00011563301086425781
2024-02-19,ETH,3,return,-0.0005103747049967446
2024-02-19,ETH,3,squared return,-5.475680033365886e-05
2024-02-19,ETH,3,squared down-return,-3.496805826822917e-06
2024-02-19,ETH,4,return,-0.0004895528157552084
2024-02-19,ETH,4,squared return,1.811981201171875e-05
2024-02-19,ETH,4,squared down-return,-3.9418538411458336e-05
2024-02-19,ETH,5,return,-0.002210378646850586
2024-02-19,ETH,5,squared return,1.4225641886393229e-05
2024-02-19,ETH,5,squared down-return,-8.400281270345053e-05
2024-02-19,ETH,6,return,-0.0008176167805989584
2024-02-19,ETH,6,squared return,-2.4636586507161456e-06
2024-02-19,ETH,6,squared down-return,-6.651878356933595e-05
2024-02-19,ETH,7,return,0.0009244283040364584
2024-02-19,ETH,7,squared return,2.1457672119140625e-06
2024-02-19,ETH,7,squared down-return,3.989537556966146e-05
2024-02-19,ETH,8,return,-0.0008099873860677084
2024-02-19,ETH,8,squared return,-2.574920654296875e-05
2024-02-19,ETH,8,squared down-return,-7.367134094238281e-05
2024-02-19,ETH,9,return,0.0006040732065836588
2024-02-19,ETH,9,squared return,-5.324681599934896e-05
2024-02-19,ETH,9,squared down-return,-0.00010140736897786459
2024-02-19,ETH,10,return,-0.0013876756032307944
2024-02-19,ETH,10,squared return,6.0558319091796875e-05
2024-02-19,ETH,10,squared down-return,-6.779034932454427e-05
2024-02-19,ETH,11,return,0.004464387893676758
2024-02-19,ETH,11,squared return,0.00011038780212402344
2024-02-19,ETH,11,squared down-return,0.00030048688252766925
2024-02-19,ETH,12,return,0.002637624740600586
2024-02-19,ETH,12,squared return,1.8517176310221352e-05
2024-02-19,ETH,12,squared down-return,0.00015997886657714844
2024-02-19,ETH,13,return,0.010135412216186523
2024-02-19,ETH,13,squared return,-0.0001498858133951823
2024-02-19,ETH,13,squared down-return,-0.00016450881958007812
2024-02-19,ETH,14,return,0.027433713277180992
2024-02-19,ETH,14,squared return,-0.00020813941955566406
2024-02-19,ETH,14,squared down-return,-2.2570292154947914e-05
2024-02-19,ETH,15,return,0.024536450703938804
2024-02-19,ETH,15,squared return,-0.0003227392832438151
2024-02-19,ETH,15,squared down-return,0.00014901161193847656
2024-02-19,ETH,16,return,0.016231377919514973
2024-02-19,ETH,16,squared return,-0.0002675056457519531
2024-02-19,ETH,16,squared down-return,-0.00017340977986653647
2024-02-19,ETH,17,return,0.013698895772298176
2024-02-19,ETH,17,squared return,-0.00010569890340169272
2024-02-19,ETH,17,squared down-return,9.854634602864582e-05
2024-02-19,ETH,18,return,0.011113961537679035
2024-02-19,ETH,18,squared return,7.43865966796875e-05
2024-02-19,ETH,18,squared down-return,-3.329912821451823e-05
2024-02-19,ETH,19,return,0.0027105013529459634
2024-02-19,ETH,19,squared return,0.00018509229024251303
2024-02-19,ETH,19,squared down-return,7.343292236328125e-05
2024-02-19,ETH,20,return,-0.0003263155619303384
2024-02-19,ETH,20,squared return,-1.6291936238606766e-05
2024-02-19,ETH,20,squared down-return,-1.3907750447591148e-05
2024-04-19,ETH,1,return,0.00191497802734375
2024-04-19,ETH,1,squared return,9.568532307942709e-05
2024-04-19,ETH,1,squared down-return,8.845329284667969e-05
2024-04-19,ETH,2,return,-0.0008821487426757812
2024-04-19,ETH,2,squared return,-2.5828679402669273e-05
2024-04-19,ETH,2,squared down-return,-4.315376281738281e-05
2024-04-19,ETH,3,return,0.0028897126515706377
2024-04-19,ETH,3,squared return,3.5762786865234375e-06
2024-04-19,ETH,3,squared down-return,7.486343383789062e-05
2024-04-19,ETH,4,return,0.000385443369547526
2024-04-19,ETH,4,squared return,2.5113423665364586e-05
2024-04-19,ETH,4,squared down-return,3.0517578125e-05
2024-04-19,ETH,5,return,0.00032122929890950524
2024-04-19,ETH,5,squared return,9.091695149739584e-05
2024-04-19,ETH,5,squared down-return,-2.6702880859375e-05
2024-04-19,ETH,6,return,-1.0093053181966155e-05
2024-04-19,ETH,6,squared return,8.519490559895833e-05
2024-04-19,ETH,6,squared down-return,7.486343383789062e-05
2024-04-19,ETH,7,return,0.0006980101267496744
2024-04-19,ETH,7,squared return,6.540616353352864e-05
2024-04-19,ETH,7,squared down-return,4.4743220011393234e-05
2024-04-19,ETH,8,return,-0.00043551127115885413
2024-04-19,ETH,8,squared return,-2.2649765014648438e-05
2024-04-19,ETH,8,squared down-return,6.357828776041665e-07
2024-04-19,ETH,9,return,0.0005104541778564453
2024-04-19,ETH,9,squared return,-3.2583872477213546e-05
2024-04-19,ETH,9,squared down-return,-1.1205673217773438e-05
2024-04-19,ETH,10,return,5.761782328287761e-05
2024-04-19,ETH,10,squared return,-4.291534423828125e-06
2024-04-19,ETH,10,squared down-return,1.4305114746093746e-06
2024-04-19,ETH,11,return,-0.0005537668863932292
2024-04-19,ETH,11,squared return,0.0
2024-04-19,ETH,11,squared down-return,-3.4968058268229164e-05
2024-04-19,ETH,12,return,0.0008460680643717448
2024-04-19,ETH,12,squared return,-1.8596649169921875e-05
2024-04-19,ETH,12,squared down-return,-6.985664367675781e-05
2024-04-19,ETH,13,return,0.005496660868326823
2024-04-19,ETH,13,squared return,-0.00012214978535970053
2024-04-19,ETH,13,squared down-return,0.00010307629903157552
2024-04-19,ETH,14,return,0.004991451899210612
2024-04-19,ETH,14,squared return,-0.00018938382466634115
2024-04-19,ETH,14,squared down-return,-9.218851725260418e-06
2024-04-19,ETH,15,return,0.0014147758483886719
2024-04-19,ETH,15,squared return,5.7061513264973954e-05
2024-04-19,ETH,15,squared down-return,8.893013000488281e-05
2024-04-19,ETH,16,return,0.004821221033732097
2024-04-19,ETH,16,squared return,-0.00015497207641601562
2024-04-19,ETH,16,squared down-return,-0.00019653638203938803
2024-04-19,ETH,17,return,0.0030159155527750654
2024-04-19,ETH,17,squared return,-0.00013653437296549478
2024-04-19,ETH,17,squared down-return,-1.843770345052083e-05
2024-04-19,ETH,18,return,0.0022658507029215498
2024-04-19,ETH,18,squared return,0.00028459231058756507
2024-04-19,ETH,18,squared down-return,-4.2597452799479164e-05
2024-04-19,ETH,19,return,0.003801902135213216
2024-04-19,ETH,19,squared return,-8.519490559895834e-05
2024-04-19,ETH,19,squared down-return,1.3033548990885418e-05
2024-04-19,ETH,20,return,-8.114178975423178e-05
2024-04-19,ETH,20,squared return,-0.00016204516092936197
2024-04-19,ETH,20,squared down-return,-4.927317301432289e-06
2024-06-18,ETH,1,return,0.006940603256225586
2024-06-18,ETH,1,squared return,0.0007846355438232422
2024-06-18,ETH,1,squared down-return,0.00034809112548828125
2024-06-18,ETH,2,return,0.002543767293294271
2024-06-18,ETH,2,squared return,-0.0001418590545654297
2024-06-18,ETH,2,squared down-return,-4.569689432779948e-05
2024-06-18,ETH,3,return,0.00014479955037434897
2024-06-18,ETH,3,squared return,-1.4623006184895832e-05
2024-06-18,ETH,3,squared down-return,-1.4702479044596355e-05
2024-06-18,ETH,4,return,6.779034932454442e-05
2024-06-18,ETH,4,squared return,0.00018684069315592447
2024-06-18,ETH,4,squared down-return,8.074442545572916e-05
2024-06-18,ETH,5,return,0.005903402964274088
2024-06-18,ETH,5,squared return,-0.00019947687784830728
2024-06-18,ETH,5,squared down-return,-1.7086664835611974e-05
2024-06-18,ETH,6,return,-0.00027330716451009113
2024-06-18,ETH,6,squared return,-3.059705098470052e-05
2024-06-18,ETH,6,squared down-return,-1.7881393432617188e-05
2024-06-18,ETH,7,return,0.0014383792877197266
2024-06-18,ETH,7,squared return,0.00010188420613606772
2024-06-18,ETH,7,squared down-return,-2.5590260823567704e-05
2024-06-18,ETH,8,return,0.003888527552286784
2024-06-18,ETH,8,squared return,-0.00011865297953287761
2024-06-18,ETH,8,squared down-return,-3.8623809814453125e-05
2024-06-18,ETH,9,return,-0.0008281866709391276
2024-06-18,ETH,9,squared return,-3.7670135498046875e-05
2024-06-18,ETH,9,squared down-return,-1.2397766113281248e-05
2024-06-18,ETH,10,return,0.0013244946797688801
2024-06-18,ETH,10,squared return,6.0399373372395836e-05
2024-06-18,ETH,10,squared down-return,9.942054748535156e-05
2024-06-18,ETH,11,return,-0.003688812255859375
2024-06-18,ETH,11,squared return,-3.584225972493489e-05
2024-06-18,ETH,11,squared down-return,3.099441528320313e-05
2024-06-18,ETH,12,return,-0.0012866655985514324
2024-06-18,ETH,12,squared return,3.09149424235026e-05
2024-06-18,ETH,12,squared down-return,-9.61621602376302e-06
2024-06-18,ETH,13,return,-0.0020991961161295576
2024-06-18,ETH,13,squared return,3.4173329671223913e-06
2024-06-18,ETH,13,squared down-return,-3.5127003987630204e-05
2024-06-18,ETH,14,return,0.0008117357889811198
2024-06-18,ETH,14,squared return,-0.00015878677368164062
2024-06-18,ETH,14,squared down-return,-4.140535990397136e-05
2024-06-18,ETH,15,return,0.00048216183980305993
2024-06-18,ETH,15,squared return,-1.0013580322265625e-05
2024-06-18,ETH,15,squared down-return,1.0172526041666666e-05
2024-06-18,ETH,16,return,-8.31286112467448e-05
2024-06-18,ETH,16,squared return,2.1457672119140625e-05
2024-06-18,ETH,16,squared down-return,-6.993611653645833e-06
2024-06-18,ETH,17,return,0.0002680619557698568
2024-06-18,ETH,17,squared return,-6.302197774251303e-05
2024-06-18,ETH,17,squared down-return,-1.6450881958007812e-05
2024-06-18,ETH,18,return,-2.074241638183595e-05
2024-06-18,ETH,18,squared return,1.5179316202799479e-05
2024-06-18,ETH,18,squared down-return,-8.980433146158855e-06
2024-06-18,ETH,19,return,-0.0005253156026204427
2024-06-18,ETH,19,squared return,1.5099843343098959e-05
2024-06-18,ETH,19,squared down-return,-1.2715657552083333e-06
2024-06-18,ETH,20,return,-0.00012652079264322918
2024-06-18,ETH,20,squared return,-1.9232432047526043e-05
2024-06-18,ETH,20,squared down-return,-1.239776611328125e-05
2024-08-17,ETH,1,return,0.00777888298034668
2024-08-17,ETH,1,squared return,-0.0001755555470784505
2024-08-17,ETH,1,squared down-return,0.00030032793680826825
2024-08-17,ETH,2,return,-0.0026862621307373047
2024-08-17,ETH,2,squared return,-1.589457194010394e-07
2024-08-17,ETH,2,squared down-return,-6.278355916341145e-05
2024-08-17,ETH,3,return,0.002546389897664388
2024-08-17,ETH,3,squared return,0.00041190783182779944
2024-08-17,ETH,3,squared down-return,0.0003510316212972005
2024-08-17,ETH,4,return,0.003025372823079427
2024-08-17,ETH,4,squared return,0.0002075831095377604
2024-08-17,ETH,4,squared down-return,0.00012079874674479168
2024-08-17,ETH,5,return,-0.0009826819101969402
2024-08-17,ETH,5,squared return,2.0424524943033852e-05
2024-08-17,ETH,5,squared down-return,1.4702479044596354e-05
2024-08-17,ETH,6,return,0.0007016658782958984
2024-08-17,ETH,6,squared return,3.663698832194011e-05
2024-08-17,ETH,6,squared down-return,5.4836273193359375e-05
2024-08-17,ETH,7,return,-0.00016260147094726562
2024-08-17,ETH,7,squared return,-1.1126200358072915e-06
2024-08-17,ETH,7,squared down-return,-2.384185791015625e-07
2024-08-17,ETH,8,return,0.00030533472696940106
2024-08-17,ETH,8,squared return,-5.880991617838541e-06
2024-08-17,ETH,8,squared down-return,-5.0067901611328125e-06
2024-08-17,ETH,9,return,0.0005597273508707682
2024-08-17,ETH,9,squared return,1.0808308919270832e-05
2024-08-17,ETH,9,squared down-return,2.3285547892252602e-05
2024-08-17,ETH,10,return,-0.00036652882893880207
2024-08-17,ETH,10,squared return,-7.947285970052082e-06
2024-08-17,ETH,10,squared down-return,-3.719329833984375e-05
2024-08-17,ETH,11,return,-0.0007425944010416667
2024-08-17,ETH,11,squared return,1.4543533325195312e-05
2024-08-17,ETH,11,squared down-return,-1.811981201171875e-05
2024-08-17,ETH,12,return,0.00013081232706705728
2024-08-17,ETH,12,squared return,-1.5099843343098959e-05
2024-08-17,ETH,12,squared down-return,-7.073084513346354e-06
2024-08-17,ETH,13,return,0.0008602937062581381
2024-08-17,ETH,13,squared return,-1.4305114746093748e-05
